data,date,time,alertDate,category,category_desc,matrix_id,rid,cleaned_city,outLat,outLong,inLat,inLong
חפץ חיים,2021-05-14,01:34:47,2021-05-14T01:35:00,1,ירי רקטות וטילים,1,10809,חפץ חיים,31.789319,34.799739,31.513,34.452
ביצרון,2021-05-14,01:34:47,2021-05-14T01:35:00,1,ירי רקטות וטילים,1,10810,ביצרון,31.7949517,34.7293463,31.513,34.452
מישר,2021-05-14,01:34:47,2021-05-14T01:35:00,1,ירי רקטות וטילים,1,10811,מישר,31.815936,34.752588,31.513,34.452
משגב דב,2021-05-14,01:34:47,2021-05-14T01:35:00,1,ירי רקטות וטילים,1,10812,משגב דב,31.819054,34.739162,31.513,34.452
נווה מבטח,2021-05-14,01:34:47,2021-05-14T01:35:00,1,ירי רקטות וטילים,1,10813,נווה מבטח,31.806767,34.741231,31.513,34.452
פארק תעשייה ראם,2021-05-14,01:34:47,2021-05-14T01:35:00,1,ירי רקטות וטילים,1,10814,פארק תעשייה ראם,31.7905415,34.7572416,31.513,34.452
אזור תעשייה צפוני אשקלון,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10815,אזור תעשייה צפוני אשקלון,31.664701,34.59809000000001,31.513,34.452
יד מרדכי,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10816,יד מרדכי,31.586963,34.5575,31.513,34.452
נתיב העשרה,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10817,נתיב העשרה,31.572407,34.539322,31.513,34.452
בית שקמה,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10818,בית שקמה,31.637735,34.610074,31.513,34.452
בת הדר,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10819,בת הדר,31.648125,34.597146,31.513,34.452
גברעם,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10820,גברעם,31.591461,34.612156,31.513,34.452
גיאה,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10821,גיאה,31.628467,34.602678,31.513,34.452
תלמי יפה,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10822,תלמי יפה,31.616857,34.612482,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10823,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
זיקים,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10824,זיקים,31.607204,34.520968,31.513,34.452
כרמיה,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10825,כרמיה,31.60269499999999,34.540413,31.513,34.452
מבקיעים,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10826,מבקיעים,31.622518,34.577431,31.513,34.452
אשקלון,2021-05-14,02:10:12,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10827,אשקלון,31.6687885,34.5742523,31.513,34.452
באר גנים,2021-05-14,02:10:22,2021-05-14T02:10:00,1,ירי רקטות וטילים,1,10828,באר גנים,31.7003539,34.610934,31.513,34.452
מבקיעים,2021-05-14,02:11:19,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10829,מבקיעים,31.622518,34.577431,31.513,34.452
אזור תעשייה צפוני אשקלון,2021-05-14,02:11:19,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10830,אזור תעשייה צפוני אשקלון,31.664701,34.59809000000001,31.513,34.452
אשקלון,2021-05-14,02:11:19,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10831,אשקלון,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:11:19,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10832,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
בת הדר,2021-05-14,02:11:25,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10833,בת הדר,31.648125,34.597146,31.513,34.452
באר גנים,2021-05-14,02:11:25,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10834,באר גנים,31.7003539,34.610934,31.513,34.452
זיקים,2021-05-14,02:11:25,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10835,זיקים,31.607204,34.520968,31.513,34.452
כרמיה,2021-05-14,02:11:25,2021-05-14T02:11:00,1,ירי רקטות וטילים,1,10836,כרמיה,31.60269499999999,34.540413,31.513,34.452
נתיב העשרה,2021-05-14,02:11:30,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10837,נתיב העשרה,31.572407,34.539322,31.513,34.452
אזור תעשייה צפוני אשקלון,2021-05-14,02:12:22,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10838,אזור תעשייה צפוני אשקלון,31.664701,34.59809000000001,31.513,34.452
אשקלון,2021-05-14,02:12:22,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10839,אשקלון,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:12:22,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10840,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
יד מרדכי,2021-05-14,02:12:22,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10841,יד מרדכי,31.586963,34.5575,31.513,34.452
זיקים,2021-05-14,02:12:23,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10842,זיקים,31.607204,34.520968,31.513,34.452
כרמיה,2021-05-14,02:12:28,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10843,כרמיה,31.60269499999999,34.540413,31.513,34.452
מבקיעים,2021-05-14,02:12:28,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10844,מבקיעים,31.622518,34.577431,31.513,34.452
כפר סילבר,2021-05-14,02:12:28,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10845,כפר סילבר,31.675669,34.612311,31.513,34.452
ניצנים,2021-05-14,02:12:28,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10846,ניצנים,31.717845,34.634636,31.513,34.452
ניר ישראל,2021-05-14,02:12:28,2021-05-14T02:12:00,1,ירי רקטות וטילים,1,10847,ניר ישראל,31.692156,34.638071,31.513,34.452
זיקים,2021-05-14,02:14:51,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10848,זיקים,31.607204,34.520968,31.513,34.452
יד מרדכי,2021-05-14,02:14:51,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10849,יד מרדכי,31.586963,34.5575,31.513,34.452
אשקלון,2021-05-14,02:14:51,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10850,אשקלון,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:14:51,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10851,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
כרמיה,2021-05-14,02:14:51,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10852,כרמיה,31.60269499999999,34.540413,31.513,34.452
מבקיעים,2021-05-14,02:14:51,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10853,מבקיעים,31.622518,34.577431,31.513,34.452
אזור תעשייה צפוני אשקלון,2021-05-14,02:14:56,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10854,אזור תעשייה צפוני אשקלון,31.664701,34.59809000000001,31.513,34.452
באר גנים,2021-05-14,02:14:56,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10855,באר גנים,31.7003539,34.610934,31.513,34.452
בית שקמה,2021-05-14,02:14:56,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10856,בית שקמה,31.637735,34.610074,31.513,34.452
בת הדר,2021-05-14,02:14:56,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10857,בת הדר,31.648125,34.597146,31.513,34.452
גיאה,2021-05-14,02:14:56,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10858,גיאה,31.628467,34.602678,31.513,34.452
נתיב העשרה,2021-05-14,02:15:02,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10859,נתיב העשרה,31.572407,34.539322,31.513,34.452
ברכיה,2021-05-14,02:15:18,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10860,ברכיה,31.66804699999999,34.624296,31.513,34.452
כפר סילבר,2021-05-14,02:15:18,2021-05-14T02:15:00,1,ירי רקטות וטילים,1,10861,כפר סילבר,31.675669,34.612311,31.513,34.452
אזור תעשייה צפוני אשקלון,2021-05-14,02:16:41,2021-05-14T02:17:00,1,ירי רקטות וטילים,1,10862,אזור תעשייה צפוני אשקלון,31.664701,34.59809000000001,31.513,34.452
באר גנים,2021-05-14,02:16:41,2021-05-14T02:17:00,1,ירי רקטות וטילים,1,10863,באר גנים,31.7003539,34.610934,31.513,34.452
מבקיעים,2021-05-14,02:16:41,2021-05-14T02:17:00,1,ירי רקטות וטילים,1,10864,מבקיעים,31.622518,34.577431,31.513,34.452
אשקלון,2021-05-14,02:16:41,2021-05-14T02:17:00,1,ירי רקטות וטילים,1,10865,אשקלון,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:16:41,2021-05-14T02:17:00,1,ירי רקטות וטילים,1,10866,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
זיקים,2021-05-14,02:16:41,2021-05-14T02:17:00,1,ירי רקטות וטילים,1,10867,זיקים,31.607204,34.520968,31.513,34.452
כרמיה,2021-05-14,02:16:41,2021-05-14T02:17:00,1,ירי רקטות וטילים,1,10868,כרמיה,31.60269499999999,34.540413,31.513,34.452
אשקלון,2021-05-14,02:25:24,2021-05-14T02:25:00,1,ירי רקטות וטילים,1,10869,אשקלון,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:25:24,2021-05-14T02:25:00,1,ירי רקטות וטילים,1,10870,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
בת הדר,2021-05-14,02:25:24,2021-05-14T02:25:00,1,ירי רקטות וטילים,1,10871,בת הדר,31.648125,34.597146,31.513,34.452
זיקים,2021-05-14,02:25:54,2021-05-14T02:26:00,1,ירי רקטות וטילים,1,10872,זיקים,31.607204,34.520968,31.513,34.452
כרמיה,2021-05-14,02:25:54,2021-05-14T02:26:00,1,ירי רקטות וטילים,1,10873,כרמיה,31.60269499999999,34.540413,31.513,34.452
מבקיעים,2021-05-14,02:25:54,2021-05-14T02:26:00,1,ירי רקטות וטילים,1,10874,מבקיעים,31.622518,34.577431,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:26:31,2021-05-14T02:27:00,1,ירי רקטות וטילים,1,10875,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
נתיב העשרה,2021-05-14,02:28:12,2021-05-14T02:28:00,1,ירי רקטות וטילים,1,10876,נתיב העשרה,31.572407,34.539322,31.513,34.452
אשקלון,2021-05-14,02:28:48,2021-05-14T02:29:00,1,ירי רקטות וטילים,1,10877,אשקלון,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:28:54,2021-05-14T02:29:00,1,ירי רקטות וטילים,1,10878,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
מבקיעים,2021-05-14,02:28:54,2021-05-14T02:29:00,1,ירי רקטות וטילים,1,10879,מבקיעים,31.622518,34.577431,31.513,34.452
כרמיה,2021-05-14,02:28:59,2021-05-14T02:29:00,1,ירי רקטות וטילים,1,10880,כרמיה,31.60269499999999,34.540413,31.513,34.452
זיקים,2021-05-14,02:29:14,2021-05-14T02:29:00,1,ירי רקטות וטילים,1,10881,זיקים,31.607204,34.520968,31.513,34.452
יד מרדכי,2021-05-14,02:29:14,2021-05-14T02:29:00,1,ירי רקטות וטילים,1,10882,יד מרדכי,31.586963,34.5575,31.513,34.452
אזור תעשייה צפוני אשקלון,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10883,אזור תעשייה צפוני אשקלון,31.664701,34.59809000000001,31.513,34.452
באר גנים,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10884,באר גנים,31.7003539,34.610934,31.513,34.452
ניצנים,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10885,ניצנים,31.717845,34.634636,31.513,34.452
ניר ישראל,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10886,ניר ישראל,31.692156,34.638071,31.513,34.452
אשקלון,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10887,אשקלון,31.6687885,34.5742523,31.513,34.452
אזור תעשייה הדרומי אשקלון,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10888,אזור תעשייה הדרומי אשקלון,31.636089,34.554535,31.513,34.452
זיקים,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10889,זיקים,31.607204,34.520968,31.513,34.452
כרמיה,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10890,כרמיה,31.60269499999999,34.540413,31.513,34.452
מבקיעים,2021-05-14,02:34:47,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10891,מבקיעים,31.622518,34.577431,31.513,34.452
ביצרון,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10892,ביצרון,31.7949517,34.7293463,31.513,34.452
בית גמליאל,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10893,בית גמליאל,31.856128,34.760947,31.513,34.452
בניה,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10894,בניה,31.84344399999999,34.751793,31.513,34.452
גבעת וושינגטון,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10895,גבעת וושינגטון,31.817497,34.7289,31.513,34.452
גן הדרום,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10896,גן הדרום,31.804056,34.69987,31.513,34.452
גן יבנה,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10897,גן יבנה,31.783056,34.703101,31.513,34.452
כנות,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10898,כנות,31.046051,34.851612,31.513,34.452
כפר אביב,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10899,כפר אביב,31.831039,34.722577,31.513,34.452
כפר מרדכי,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10900,כפר מרדכי,31.831504,34.756643,31.513,34.452
כרם ביבנה,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10901,כרם ביבנה,31.8199341,34.7226127,31.513,34.452
מישר,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10902,מישר,31.815936,34.752588,31.513,34.452
משגב דב,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10903,משגב דב,31.819054,34.739162,31.513,34.452
מתחם בני דרום,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10904,מתחם בני דרום,31.82087,34.691609,31.513,34.452
נווה מבטח,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10905,נווה מבטח,31.806767,34.741231,31.513,34.452
עשרת,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10906,עשרת,31.824913,34.747459,31.513,34.452
קבוצת יבנה,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10907,קבוצת יבנה,31.81398699999999,34.719103,31.513,34.452
שדמה,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10908,שדמה,31.833778,34.74009,31.513,34.452
כפר סילבר,2021-05-14,02:34:52,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10909,כפר סילבר,31.675669,34.612311,31.513,34.452
אשדוד - אזור תעשייה צפוני ונ,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10910,אשדוד - אזור תעשייה צפוני ונ,31.8322214,34.6759104,31.513,34.452
אשדוד - ג,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10911,אשדוד - ג,31.804381,34.655314,31.513,34.452
בני דרום,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10912,בני דרום,31.82087,34.691609,31.513,34.452
ניר גלים,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10913,ניר גלים,31.82552,34.68254,31.513,34.452
בן זכאי,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10914,בן זכאי,31.85722299999999,34.727432,31.513,34.452
שתולים,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10915,שתולים,31.773687,34.684409,31.513,34.452
בת הדר,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10916,בת הדר,31.648125,34.597146,31.513,34.452
בית עזרא,2021-05-14,02:34:58,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10917,בית עזרא,31.736402,34.657514,31.513,34.452
אשדוד - א,2021-05-14,02:35:08,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10918,אשדוד - א,31.804381,34.655314,31.513,34.452
יבנה,2021-05-14,02:35:08,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10919,יבנה,31.87535339999999,34.7350096,31.513,34.452
ברכיה,2021-05-14,02:35:08,2021-05-14T02:35:00,1,ירי רקטות וטילים,1,10920,ברכיה,31.66804699999999,34.624296,31.513,34.452
אזור תעשייה עד הלום,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10921,אזור תעשייה עד הלום,31.046051,34.851612,31.513,34.452
אשדוד - א,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10922,אשדוד - א,31.804381,34.655314,31.513,34.452
אשדוד - ג,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10923,אשדוד - ג,31.804381,34.655314,31.513,34.452
אשדוד - ח,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10924,אשדוד - ח,31.804381,34.655314,31.513,34.452
אשדוד - יא,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10925,אשדוד - יא,31.804381,34.655314,31.513,34.452
מרינה,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10925,מרינה,32.719924,35.317654,31.513,34.452
באר גנים,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10926,באר גנים,31.7003539,34.610934,31.513,34.452
גן יבנה,2021-05-14,04:17:02,2021-05-14T04:17:00,1,ירי רקטות וטילים,1,10927,גן יבנה,31.783056,34.703101,31.513,34.452
